0	1
0	2
0	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	0
1	19
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
1	28
1	29
1	30
1	31
1	32
1	33
1	34
1	3
1	35
1	36
1	37
1	38
1	39
1	40
1	41
1	42
1	43
44	45
44	46
46	47
46	48
46	49
46	44
46	50
46	51
46	52
46	53
46	54
46	55
46	56
46	57
31	58
31	59
31	60
31	61
31	49
31	62
31	63
31	64
31	7
31	65
31	8
31	66
31	13
31	67
31	68
31	17
31	69
31	70
31	1
31	71
31	72
31	26
31	73
31	74
31	75
31	76
31	77
31	78
31	79
31	80
31	81
31	82
31	83
31	84
31	54
31	85
79	86
79	87
79	88
79	69
79	89
79	90
79	91
79	92
79	93
79	94
79	95
79	96
79	97
79	98
79	99
79	100
79	31
79	101
50	102
50	103
50	104
50	105
50	106
50	107
50	108
50	109
50	110
50	111
50	112
50	113
50	114
50	115
50	116
50	46
50	117
50	118
50	119
50	120
50	121
50	54
50	55
121	122
121	104
121	50
121	123
124	58
124	125
124	126
124	127
124	20
124	26
124	75
51	49
51	46
51	54
51	55
55	49
55	13
55	17
55	50
55	51
55	52
55	28
55	53
55	46
55	119
55	120
55	54
8	59
8	4
8	67
8	1
8	71
8	24
8	28
8	2
8	73
8	31
8	32
8	80
8	35
8	54
2	4
2	65
2	8
2	0
2	26
2	28
2	80
2	35
35	4
35	60
35	61
35	8
35	16
35	18
35	1
35	24
35	26
35	2
35	73
35	30
35	32
35	80
35	54
116	111
116	50
116	113
116	115
116	119
116	120
86	88
86	100
86	79
107	50
34	1
34	54
4	58
4	8
4	1
4	28
4	2
4	80
4	35
4	36
40	60
40	61
40	66
40	68
40	17
40	1
40	20
40	32
40	54
54	49
54	63
54	8
54	70
54	50
54	51
54	24
54	26
54	53
54	73
54	30
54	46
54	31
54	34
54	35
54	40
54	55
49	63
49	51
49	73
49	46
49	31
49	54
49	55
73	60
73	61
73	49
73	62
73	65
73	8
73	70
73	31
73	75
73	35
73	54
73	85
37	14
37	1
37	92
37	94
3	15
3	0
3	1
62	59
62	65
62	70
62	73
62	31
62	75
62	78
62	33
62	81
62	83
62	85
63	49
63	31
63	54
122	104
122	121
104	122
104	50
104	52
104	121
28	4
28	8
28	1
28	2
28	55
16	9
16	11
16	14
16	1
16	24
16	32
16	33
16	80
16	35
67	58
67	127
67	8
67	14
67	17
67	31
67	80
67	38
75	58
75	60
75	61
75	62
75	127
75	64
75	17
75	70
75	26
75	73
75	31
75	124
75	84
75	85
30	12
30	14
30	1
30	21
30	24
30	27
30	33
30	35
30	38
30	54
9	14
9	15
9	16
9	1
9	22
9	39
39	6
39	9
39	11
39	14
39	15
39	1
39	22
39	27
39	38
68	66
68	20
68	31
68	40
80	4
80	8
80	16
80	67
80	2
80	31
80	32
80	35
80	36
36	4
36	1
36	19
36	24
36	26
36	32
36	80
93	70
93	79
33	62
33	16
33	18
33	1
33	27
33	30
15	9
15	10
15	12
15	14
15	69
15	70
15	1
15	22
15	3
15	38
15	39
26	58
26	65
26	17
26	18
26	1
26	20
26	24
26	113
26	2
26	31
26	75
26	82
26	124
26	35
26	36
26	54
119	111
119	50
119	112
119	113
119	114
119	116
119	118
119	120
119	55
13	64
13	7
13	17
13	1
13	53
13	29
13	31
13	81
13	55
58	4
58	67
58	17
58	26
58	31
58	75
58	124
58	85
52	104
52	46
52	55
59	62
59	65
59	8
59	31
32	60
32	61
32	8
32	16
32	1
32	24
32	80
32	35
32	36
32	40
45	44
38	12
38	14
38	15
38	67
38	1
38	22
38	30
38	81
38	39
98	87
98	69
98	97
98	79
53	13
53	46
53	54
53	55
94	90
94	92
94	99
94	100
94	79
94	37
22	6
22	9
22	11
22	14
22	15
22	1
22	27
22	38
22	39
60	61
60	12
60	73
60	31
60	75
60	32
60	35
60	40
60	85
61	60
61	12
61	73
61	31
61	75
61	32
61	35
61	40
61	85
12	60
12	61
12	15
12	1
12	30
12	38
18	1
18	26
18	33
18	35
89	69
89	79
65	59
65	62
65	70
65	26
65	2
65	73
65	31
65	76
117	110
117	50
71	8
71	31
114	50
114	112
114	119
25	1
109	50
109	113
14	9
14	10
14	15
14	16
14	67
14	1
14	22
14	24
14	30
14	76
14	37
14	38
14	39
127	125
127	67
127	17
127	20
127	75
127	124
88	86
88	79
41	1
99	90
99	92
99	94
99	100
99	79
6	1
6	22
6	39
100	86
100	90
100	92
100	94
100	99
100	79
97	87
97	69
97	98
97	79
97	42
120	50
120	112
120	116
120	119
120	55
21	1
21	30
24	8
24	14
24	16
24	1
24	26
24	30
24	32
24	35
24	36
24	54
112	111
112	50
112	113
112	114
112	118
112	119
112	120
106	102
106	108
106	50
76	87
76	65
76	14
76	72
76	31
76	83
92	90
92	94
92	99
92	100
92	79
92	37
48	47
48	46
48	57
77	31
77	78
77	83
27	1
27	22
27	30
27	33
27	39
87	69
87	97
87	98
87	76
87	79
17	58
17	127
17	7
17	13
17	67
17	1
17	26
17	29
17	31
17	75
17	40
17	55
81	62
81	13
81	31
81	38
113	109
113	111
113	50
113	112
113	26
113	116
113	119
84	64
84	31
84	75
110	50
110	117
90	92
90	94
90	99
90	100
90	79
43	1
43	23
42	1
42	97
70	62
70	65
70	15
70	93
70	73
70	31
70	75
70	54
70	85
102	106
102	108
102	111
102	50
111	102
111	50
111	112
111	113
111	116
111	119
57	48
57	46
11	16
11	1
11	22
11	39
125	127
125	124
115	108
115	50
115	116
10	14
10	15
10	1
118	50
118	112
118	119
64	13
64	31
64	75
64	84
20	127
20	66
20	68
20	1
20	26
20	124
20	40
85	58
85	60
85	61
85	62
85	70
85	73
85	31
85	75
74	31
56	46
123	121
103	50
69	87
69	15
69	89
69	97
69	98
69	31
69	79
101	79
96	79
7	13
7	17
7	1
7	29
7	31
78	62
78	31
78	77
78	83
83	62
83	72
83	31
83	76
83	77
83	78
47	48
47	46
108	102
108	106
108	50
108	115
72	31
72	76
72	83
66	68
66	20
66	31
66	40
5	1
105	50
19	1
19	36
23	1
23	43
95	79
91	79
82	26
82	31
29	7
29	13
29	17
29	1
126	124
