0	1
0	2
0	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	0
1	19
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
1	28
1	29
1	30
1	31
1	3
31	7
31	8
31	13
31	17
31	1
31	26
8	4
8	1
8	24
8	28
8	2
8	31
2	4
2	8
2	0
2	26
2	28
4	8
4	1
4	28
4	2
3	15
3	0
3	1
28	4
28	8
28	1
28	2
16	9
16	11
16	14
16	1
16	24
30	12
30	14
30	1
30	21
30	24
30	27
9	14
9	15
9	16
9	1
9	22
15	9
15	10
15	12
15	14
15	1
15	22
15	3
26	17
26	18
26	1
26	20
26	24
26	2
26	31
13	7
13	17
13	1
13	29
13	31
22	6
22	9
22	11
22	14
22	15
22	1
22	27
12	15
12	1
12	30
18	1
18	26
25	1
14	9
14	10
14	15
14	16
14	1
14	22
14	24
14	30
6	1
6	22
21	1
21	30
24	8
24	14
24	16
24	1
24	26
24	30
27	1
27	22
27	30
17	7
17	13
17	1
17	26
17	29
17	31
11	16
11	1
11	22
10	14
10	15
10	1
20	1
20	26
7	13
7	17
7	1
7	29
7	31
5	1
19	1
23	1
29	7
29	13
29	17
29	1
